Country,Root,Aggregation_Mode,Confidence_Filter,Owner_Multi_Entity_Mode,Total_Traces,Submarine_Traces,Dependency_Rate,Top_Cable,Top_Cable_Expected_Vol,Top_Cable_Share,Top2_Cable,Top2_Cable_Expected_Vol,Top2_Cable_Share,Dominance_Margin,Unique_CrossBorder_AS_Pairs,Top_CrossBorder_AS_Pair,Top_CrossBorder_AS_Pair_Count,Top_CrossBorder_AS_Pair_Share,Top2_CrossBorder_AS_Pair,Top2_CrossBorder_AS_Pair_Count,Top2_CrossBorder_AS_Pair_Share,CrossBorder_AS_Pair_Dominance_Margin,Cable_vs_ASPair_Concentration_Gap,Top_Owner,Top_Owner_Expected_Vol,Top_Owner_Share,Top2_Owner,Top2_Owner_Expected_Vol,Top2_Owner_Share,Owner_Dominance_Margin,Cable_Owner_Concentration_Gap,High_Bucket_Traces,Medium_Bucket_Traces,Ambiguous_Bucket_Traces
LC,B-Root,weighted,all,full,6,1,0.1667,Southern Caribbean Fiber,0.6437,0.1073,Eastern Caribbean Fiber System (ECFS),0.6426,0.1071,0.0002,2,AS15344->AS23520,2,0.3333,AS33582->AS33576,2,0.3333,0.0,-0.2261,Digicel,0.5004,0.0834,AT&T,0.4996,0.0833,0.0001,-0.0239,0,0,1
GH,J-Root,weighted,all,full,6,1,0.1667,West Africa Cable System (WACS),0.6362,0.106,MainOne,0.509,0.0848,0.0212,1,AS29614->AS8657,2,0.3333,None,0,0.0,0.3333,-0.2273,Bayobab,0.7641,0.1274,Vodafone,0.5295,0.0882,0.0391,0.0213,0,1,0
LC,J-Root,weighted,all,full,6,1,0.1667,Southern Caribbean Fiber,0.6077,0.1013,Eastern Caribbean Fiber System (ECFS),0.6066,0.1011,0.0002,2,AS15344->AS23520,2,0.3333,AS33582->AS33576,2,0.3333,0.0,-0.2321,Digicel,0.5004,0.0834,AT&T,0.4996,0.0833,0.0001,-0.0179,0,0,1
PK,D-Root,weighted,all,full,12,2,0.1667,PEACE Cable,1.1677,0.0973,SeaMeWe-4,1.1677,0.0973,0.0,1,AS17557->AS10886,4,0.3333,None,0,0.0,0.3333,-0.236,Bangladesh Submarine Cable Company Limited (BSCCL),1.5,0.125,Orange,1.5,0.125,0.0,0.0277,0,0,2
IL,L-Root,weighted,all,full,54,9,0.1667,Blue,5.2029,0.0963,None,0.0,0.0,0.0963,18,AS6939->AS20144,11,0.2037,AS1680->AS6697,9,0.1667,0.037,-0.1074,Google,9.0,0.1667,Sparkle,9.0,0.1667,0.0,0.0703,0,9,0
LC,H-Root,weighted,all,full,6,1,0.1667,Southern Caribbean Fiber,0.5721,0.0954,Eastern Caribbean Fiber System (ECFS),0.5711,0.0952,0.0002,3,AS23520->AS6762,3,0.5,AS15344->AS23520,2,0.3333,0.1667,-0.4046,Digicel,0.5004,0.0834,AT&T,0.4996,0.0833,0.0001,-0.0119,0,0,1
PK,E-Root,weighted,all,full,12,2,0.1667,PEACE Cable,1.1418,0.0952,SeaMeWe-4,1.1418,0.0952,0.0,1,AS17557->AS13335,4,0.3333,None,0,0.0,0.3333,-0.2382,Bangladesh Submarine Cable Company Limited (BSCCL),1.5,0.125,Orange,1.5,0.125,0.0,0.0298,0,0,2
EE,A-Root,weighted,all,full,79,13,0.1646,Sweden-Estonia (EE-S 1),6.2684,0.0793,Baltic Sea Submarine Cable,4.9657,0.0629,0.0165,5,AS2586->AS6667,9,0.1139,AS3214->AS7342,4,0.0506,0.0633,-0.0346,Arelion,8.2911,0.105,Telia Eesti (formerly Eesti Telekom,7.9948,0.1012,0.0038,0.0256,0,4,9
GT,E-Root,weighted,all,full,19,3,0.1579,South America-1 (SAm-1),1.8512,0.0974,None,0.0,0.0,0.0974,4,AS273149->AS21556,6,0.3158,AS52468->AS715,2,0.1053,0.2105,-0.2184,Telxius,3.0,0.1579,None,0.0,0.0,0.1579,0.0605,0,3,0
HK,J-Root,weighted,all,full,115,18,0.1565,Asia Pacific Gateway (APG),12.2648,0.1067,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,12.2648,0.1067,0.0,16,AS137207->AS11537,6,0.0522,AS749->AS2914,5,0.0435,0.0087,0.0545,China Unicom,9.0326,0.0785,Singtel,7.3168,0.0636,0.0149,-0.0281,0,2,16
SG,I-Root,weighted,all,full,276,43,0.1558,Barat Timur Indonesia-2 (BTI-2),17.6968,0.0641,Asia Connect Cable-1 (ACC-1),16.6808,0.0604,0.0037,15,AS132132->AS55818,20,0.0725,AS31898->AS4651,13,0.0471,0.0254,-0.0083,Singtel,13.0992,0.0475,Chunghwa Telecom,11.7056,0.0424,0.005,-0.0167,3,0,40
TH,A-Root,weighted,all,full,78,12,0.1538,Southeast Asia-Japan Cable 2 (SJC2),6.8857,0.0883,APCN-2,6.2627,0.0803,0.008,11,AS133481->AS45430,20,0.2564,AS38082->AS3356,12,0.1538,0.1026,-0.1681,Chunghwa Telecom,7.6888,0.0986,Singtel,7.4133,0.095,0.0035,0.0103,0,8,4
EE,D-Root,weighted,all,full,78,12,0.1538,Baltic Sea Submarine Cable,5.5967,0.0718,Sweden-Estonia (EE-S 1),5.5697,0.0714,0.0003,12,AS1299->AS10886,19,0.2436,AS9002->AS10886,15,0.1923,0.0513,-0.1718,Arelion,5.3022,0.068,GN Great Nordic,5.3022,0.068,0.0,-0.0038,0,5,7
IN,B-Root,weighted,all,full,303,46,0.1518,SeaMeWe-4,34.4648,0.1137,SeaMeWe-6,34.4648,0.1137,0.0,15,AS6453->AS2914,34,0.1122,AS1273->AS1299,7,0.0231,0.0891,0.0015,Telecom Egypt,35.5176,0.1172,Orange,30.9711,0.1022,0.015,0.0035,0,16,30
TW,G-Root,weighted,all,full,145,22,0.1517,APCN-2,12.319,0.085,EAC-C2C,9.9515,0.0686,0.0163,18,AS3462->AS3356,62,0.4276,AS3491->AS3356,33,0.2276,0.2,-0.3426,Telstra,15.0671,0.1039,Chunghwa Telecom,12.1979,0.0841,0.0198,0.019,0,2,20
HK,A-Root,weighted,all,full,119,18,0.1513,Asia Pacific Gateway (APG),15.5956,0.1311,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,15.5956,0.1311,0.0,18,AS3491->AS3356,11,0.0924,AS749->AS2914,7,0.0588,0.0336,0.0386,China Unicom,8.4348,0.0709,China Telecom,8.4312,0.0709,0.0,-0.0602,0,0,18
ID,A-Root,weighted,all,full,203,30,0.1478,JaSuKa,13.4124,0.0661,Asia Connect Cable-1 (ACC-1),13.1729,0.0649,0.0012,43,AS136106->AS6939,22,0.1084,AS7632->AS1299,12,0.0591,0.0493,-0.0423,Telin,6.4538,0.0318,Telkom Indonesia,4.5803,0.0226,0.0092,-0.0343,0,1,29
SG,M-Root,weighted,all,full,274,40,0.146,Asia United Gateway East (AUG East),23.5734,0.086,APCN-2,23.4858,0.0857,0.0003,54,AS18106->AS7500,27,0.0985,AS132132->AS7500,20,0.073,0.0255,-0.0125,Chunghwa Telecom,21.3446,0.0779,Singtel,21.239,0.0775,0.0004,-0.0081,0,2,38
ZA,K-Root,weighted,all,full,241,35,0.1452,2Africa,23.7221,0.0984,Africa Coast to Europe (ACE),23.7221,0.0984,0.0,37,AS37721->AS25152,58,0.2407,AS6939->AS25152,29,0.1203,0.1203,-0.1422,Orange,18.9244,0.0785,Bayobab,17.9328,0.0744,0.0041,-0.0199,0,0,35
UG,C-Root,weighted,all,full,14,2,0.1429,2Africa,1.4008,0.1001,None,0.0,0.0,0.1001,4,AS174->AS2149,14,1.0,AS20294->AS16637,4,0.2857,0.7143,-0.8999,Bayobab,2.0,0.1429,China Mobile,2.0,0.1429,0.0,0.0428,1,1,0
AF,M-Root,weighted,all,full,14,2,0.1429,PEACE Cable,1.1932,0.0852,SeaMeWe-4,1.1932,0.0852,0.0,11,AS9557->AS2497,7,0.5,AS6939->AS7500,3,0.2143,0.2857,-0.4148,Bangladesh Submarine Cable Company Limited (BSCCL),1.5,0.1071,Orange,1.5,0.1071,0.0,0.0219,0,0,2
SV,C-Root,weighted,all,full,21,3,0.1429,South America-1 (SAm-1),1.7832,0.0849,None,0.0,0.0,0.0849,4,AS12127->AS12956,6,0.2857,AS26617->AS174,2,0.0952,0.1905,-0.2008,Telxius,3.0,0.1429,None,0.0,0.0,0.1429,0.0579,0,3,0
VE,M-Root,weighted,all,full,86,12,0.1395,South America-1 (SAm-1),4.524,0.0526,South American Crossing (SAC),2.7282,0.0317,0.0209,24,AS6939->AS7500,41,0.4767,AS174->AS20485,21,0.2442,0.2326,-0.4241,Telxius,8.0,0.093,Cirion Technologies,4.0,0.0465,0.0465,0.0404,0,8,4
CL,G-Root,weighted,all,full,165,23,0.1394,South America-1 (SAm-1),16.2473,0.0985,None,0.0,0.0,0.0985,9,AS14259->AS3356,14,0.0848,AS3549->AS3356,4,0.0242,0.0606,0.0136,Telxius,23.0,0.1394,None,0.0,0.0,0.1394,0.0409,20,3,0
EE,E-Root,weighted,all,full,79,11,0.1392,Baltic Sea Submarine Cable,6.7478,0.0854,None,0.0,0.0,0.0854,3,AS8240->AS21556,24,0.3038,AS9002->AS21556,4,0.0506,0.2532,-0.2184,CITIC Telecom International,11.0,0.1392,None,0.0,0.0,0.1392,0.0538,0,11,0
CR,M-Root,weighted,all,full,29,4,0.1379,Unity,2.7789,0.0958,Tata TGN-Pacific,1.6099,0.0555,0.0403,11,AS6939->AS7500,12,0.4138,AS262197->AS6939,8,0.2759,0.1379,-0.318,Bharti Airtel,2.3847,0.0822,Google,2.3847,0.0822,0.0,-0.0136,0,4,0
CR,A-Root,weighted,all,full,29,4,0.1379,America Movil Submarine Cable System-1 (AMX-1),2.6934,0.0929,None,0.0,0.0,0.0929,3,AS11830->AS1299,6,0.2069,AS266853->AS23520,2,0.069,0.1379,-0.114,América Móvil (Claro),4.0,0.1379,None,0.0,0.0,0.1379,0.0451,1,3,0
JP,B-Root,weighted,all,full,538,74,0.1375,APCN-2,44.7776,0.0832,Asia Pacific Gateway (APG),44.3735,0.0825,0.0008,14,AS2516->AS2914,41,0.0762,AS2497->AS2914,27,0.0502,0.026,0.007,Chunghwa Telecom,44.0516,0.0819,NTT,43.3766,0.0806,0.0013,-0.0013,0,0,74
PY,G-Root,weighted,all,full,22,3,0.1364,South America-1 (SAm-1),2.1708,0.0987,None,0.0,0.0,0.0987,5,AS27768->AS7303,4,0.1818,AS61512->AS3356,4,0.1818,0.0,-0.0831,Telxius,3.0,0.1364,None,0.0,0.0,0.1364,0.0377,3,0,0
SV,J-Root,weighted,all,full,22,3,0.1364,South America-1 (SAm-1),1.7158,0.078,None,0.0,0.0,0.078,3,AS12127->AS12956,6,0.2727,AS61502->AS273189,2,0.0909,0.1818,-0.1947,Telxius,3.0,0.1364,None,0.0,0.0,0.1364,0.0584,0,3,0
CN,I-Root,weighted,all,full,169,23,0.1361,Asia Pacific Gateway (APG),12.2775,0.0726,APCN-2,11.7001,0.0692,0.0034,19,AS749->AS9808,10,0.0592,AS749->AS4134,5,0.0296,0.0296,0.0135,China Telecom,23.0,0.1361,China Unicom,21.7729,0.1288,0.0073,0.0634,0,0,23
SA,M-Root,weighted,all,full,37,5,0.1351,SeaMeWe-6,2.844,0.0769,2Africa,2.5011,0.0676,0.0093,13,AS25019->AS7500,13,0.3514,AS35819->AS7500,8,0.2162,0.1351,-0.2745,Orange,4.0,0.1081,Telecom Egypt,4.0,0.1081,0.0,0.0312,0,0,5
AR,G-Root,weighted,all,full,119,16,0.1345,South America-1 (SAm-1),11.3944,0.0958,None,0.0,0.0,0.0958,4,AS3549->AS3356,17,0.1429,AS11664->AS701,9,0.0756,0.0672,-0.0471,Telxius,16.0,0.1345,None,0.0,0.0,0.1345,0.0387,15,1,0
AR,B-Root,weighted,all,full,120,16,0.1333,South America-1 (SAm-1),11.1413,0.0928,None,0.0,0.0,0.0928,11,AS3549->AS3356,18,0.15,AS11664->AS701,12,0.1,0.05,-0.0572,Telxius,16.0,0.1333,None,0.0,0.0,0.1333,0.0405,14,2,0
CL,C-Root,weighted,all,full,166,22,0.1325,South America-1 (SAm-1),15.6996,0.0946,None,0.0,0.0,0.0946,11,AS174->AS2149,46,0.2771,AS14259->AS174,16,0.0964,0.1807,-0.1825,Telxius,22.0,0.1325,None,0.0,0.0,0.1325,0.038,20,2,0
PL,M-Root,weighted,all,full,419,55,0.1313,PEACE Cable,38.5877,0.0921,SeaMeWe-4,38.5877,0.0921,0.0,88,AS6939->AS7500,279,0.6659,AS5617->AS1299,39,0.0931,0.5728,-0.5738,Bangladesh Submarine Cable Company Limited (BSCCL),40.4853,0.0966,Orange,40.4853,0.0966,0.0,0.0045,0,0,55
ID,J-Root,weighted,all,full,198,26,0.1313,Indonesia Global Gateway (IGG) System,14.4101,0.0728,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),13.893,0.0702,0.0026,16,AS136106->AS6939,16,0.0808,AS749->AS21859,6,0.0303,0.0505,-0.008,Telin,4.9199,0.0248,Telkom Indonesia,4.337,0.0219,0.0029,-0.0479,0,1,25
AU,I-Root,weighted,all,full,541,71,0.1312,Southern Cross Cable Network (SCCN),21.8728,0.0404,Honomoana,18.3482,0.0339,0.0065,25,AS1221->AS4637,29,0.0536,AS4637->AS4651,29,0.0536,0.0,-0.0132,Southern Cross Cable Network,22.9365,0.0424,BW Digital,22.0,0.0407,0.0017,0.002,0,7,64
NG,L-Root,weighted,all,full,23,3,0.1304,MainOne,1.9805,0.0861,West Africa Cable System (WACS),1.5844,0.0689,0.0172,8,AS29465->AS3491,6,0.2609,AS37662->AS3491,4,0.1739,0.087,-0.1748,Bayobab,1.6783,0.073,Vodafone,1.4298,0.0622,0.0108,-0.0131,0,3,0
PE,H-Root,weighted,all,full,46,6,0.1304,South American Crossing (SAC),2.4064,0.0523,South America-1 (SAm-1),1.2612,0.0274,0.0249,8,AS3549->AS1508,31,0.6739,AS3356->AS3549,14,0.3043,0.3696,-0.6216,Cirion Technologies,4.0,0.087,Sparkle,4.0,0.087,0.0,0.0346,1,5,0
AR,C-Root,weighted,all,full,117,15,0.1282,South America-1 (SAm-1),10.6571,0.0911,None,0.0,0.0,0.0911,5,AS3549->AS174,18,0.1538,AS174->AS2149,10,0.0855,0.0684,-0.0628,Telxius,15.0,0.1282,None,0.0,0.0,0.1282,0.0371,12,3,0
EE,F-Root,weighted,all,full,78,10,0.1282,Baltic Sea Submarine Cable,6.1405,0.0787,None,0.0,0.0,0.0787,0,None,0,0.0,None,0,0.0,0.0,0.0787,CITIC Telecom International,10.0,0.1282,None,0.0,0.0,0.1282,0.0495,0,10,0
CL,B-Root,weighted,all,full,165,21,0.1273,South America-1 (SAm-1),14.9647,0.0907,None,0.0,0.0,0.0907,3,AS6535->AS174,2,0.0121,AS3549->AS3356,2,0.0121,0.0,0.0786,Telxius,21.0,0.1273,None,0.0,0.0,0.1273,0.0366,19,2,0
ZM,C-Root,weighted,all,full,8,1,0.125,SAT-3/WASC,0.8165,0.1021,West Africa Cable System (WACS),0.7169,0.0896,0.0124,6,AS174->AS2149,4,0.5,AS37100->AS174,2,0.25,0.25,-0.3979,Vodafone,0.6246,0.0781,Orange,0.6121,0.0765,0.0016,-0.024,0,0,1
CV,M-Root,weighted,all,full,8,1,0.125,West Africa Cable System (WACS),0.7165,0.0896,None,0.0,0.0,0.0896,3,AS6939->AS7500,8,1.0,AS37517->AS6939,6,0.75,0.25,-0.9104,Altice Portugal,1.0,0.125,Angola Cables,1.0,0.125,0.0,0.0354,1,0,0
CV,L-Root,weighted,all,full,8,1,0.125,West Africa Cable System (WACS),0.7151,0.0894,None,0.0,0.0,0.0894,3,AS6939->AS20144,8,1.0,AS37517->AS6939,6,0.75,0.25,-0.9106,Altice Portugal,1.0,0.125,Angola Cables,1.0,0.125,0.0,0.0356,1,0,0
CV,J-Root,weighted,all,full,8,1,0.125,West Africa Cable System (WACS),0.7051,0.0881,None,0.0,0.0,0.0881,1,AS37575->AS6939,1,0.125,None,0,0.0,0.125,-0.0369,Altice Portugal,1.0,0.125,Angola Cables,1.0,0.125,0.0,0.0369,1,0,0
CY,M-Root,weighted,all,full,24,3,0.125,PEACE Cable,2.1005,0.0875,SeaMeWe-4,2.1005,0.0875,0.0,4,AS6866->AS7500,12,0.5,AS35432->AS7500,6,0.25,0.25,-0.4125,Bangladesh Submarine Cable Company Limited (BSCCL),2.2077,0.092,Orange,2.2077,0.092,0.0,0.0045,0,0,3
CV,K-Root,weighted,all,full,8,1,0.125,West Africa Cable System (WACS),0.6942,0.0868,None,0.0,0.0,0.0868,4,AS6939->AS25152,5,0.625,AS37517->AS6939,3,0.375,0.25,-0.5382,Altice Portugal,1.0,0.125,Angola Cables,1.0,0.125,0.0,0.0382,0,1,0
NG,C-Root,weighted,all,full,24,3,0.125,West Africa Cable System (WACS),1.7892,0.0746,SAT-3/WASC,1.705,0.071,0.0035,5,AS174->AS2149,14,0.5833,AS29465->AS16637,6,0.25,0.3333,-0.5088,Vodafone,2.5,0.1042,Altice Portugal,2.3312,0.0971,0.007,0.0296,0,0,3
NG,M-Root,weighted,all,full,24,3,0.125,MainOne,1.7127,0.0714,West Africa Cable System (WACS),1.1457,0.0477,0.0236,8,AS6939->AS7500,6,0.25,AS3356->AS7500,6,0.25,0.0,-0.1786,MainOne - An Equinix Company,1.3392,0.0558,Bayobab,1.0143,0.0423,0.0135,-0.0156,0,1,2
AD,L-Root,weighted,all,full,8,1,0.125,2Africa,0.57,0.0712,Medloop,0.57,0.0712,0.0,1,AS6939->AS20144,8,1.0,None,0,0.0,1.0,-0.9288,Bayobab,0.3333,0.0417,China Mobile,0.3333,0.0417,0.0,-0.0296,0,0,1
BF,M-Root,weighted,all,full,8,1,0.125,MainOne,0.5463,0.0683,West Africa Cable System (WACS),0.5463,0.0683,0.0,2,AS37721->AS7500,8,1.0,AS8075->AS37721,2,0.25,0.75,-0.9317,Bayobab,0.6049,0.0756,Vodafone,0.5964,0.0745,0.0011,0.0073,0,0,1
BF,A-Root,weighted,all,full,8,1,0.125,MainOne,0.5379,0.0672,West Africa Cable System (WACS),0.5379,0.0672,0.0,1,AS8075->AS37721,2,0.25,None,0,0.0,0.25,-0.1828,Bayobab,0.6049,0.0756,Vodafone,0.5964,0.0745,0.0011,0.0084,0,0,1
TN,G-Root,weighted,all,full,16,2,0.125,SeaMeWe-4,1.0176,0.0636,None,0.0,0.0,0.0636,2,AS2609->AS3356,12,0.75,AS327934->AS3356,2,0.125,0.625,-0.6864,Algerie Telecom,2.0,0.125,Bangladesh Submarine Cable Company Limited (BSCCL),2.0,0.125,0.0,0.0614,0,2,0
TH,H-Root,weighted,all,full,81,10,0.1235,Asia Pacific Gateway (APG),8.5706,0.1058,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,8.5706,0.1058,0.0,17,AS2914->AS1508,24,0.2963,AS133481->AS45430,20,0.2469,0.0494,-0.1905,China Unicom,4.686,0.0579,China Telecom,4.684,0.0578,0.0,-0.048,0,0,10
VN,A-Root,weighted,all,full,59,7,0.1186,Asia Pacific Gateway (APG),4.3157,0.0731,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,3.8118,0.0646,0.0085,7,AS45899->AS6453,12,0.2034,AS45903->AS3356,8,0.1356,0.0678,-0.1302,Chunghwa Telecom,3.9492,0.0669,China Telecom,3.3947,0.0575,0.0094,-0.0062,0,1,6
MN,D-Root,weighted,all,full,17,2,0.1176,Tata TGN-Intra Asia (TGN-IA),1.3689,0.0805,EAC-C2C,1.3688,0.0805,0.0,5,AS45204->AS2914,11,0.6471,AS2914->AS10886,11,0.6471,0.0,-0.5665,China Unicom,0.9103,0.0535,China Telecom,0.9099,0.0535,0.0,-0.027,0,0,2
VE,K-Root,weighted,all,full,86,10,0.1163,South American Crossing (SAC),5.403,0.0628,None,0.0,0.0,0.0628,27,AS174->AS25152,18,0.2093,AS61461->AS25152,10,0.1163,0.093,-0.1465,Cirion Technologies,10.0,0.1163,Sparkle,10.0,0.1163,0.0,0.0535,0,8,2
NZ,M-Root,weighted,all,full,199,23,0.1156,Honomoana,8.7753,0.0441,Tasman Ring Network,8.7753,0.0441,0.0,6,AS38022->AS7500,144,0.7236,AS6939->AS7500,33,0.1658,0.5578,-0.6795,Google,7.9077,0.0397,Southern Cross Cable Network,7.1746,0.0361,0.0037,-0.0044,0,0,23
MY,C-Root,weighted,all,full,78,9,0.1154,Asia Connect Cable-1 (ACC-1),6.2358,0.0799,None,0.0,0.0,0.0799,9,AS174->AS2149,58,0.7436,AS4788->AS174,34,0.4359,0.3077,-0.6636,Inligo Networks,9.0,0.1154,None,0.0,0.0,0.1154,0.0354,0,0,9
DO,L-Root,weighted,all,full,26,3,0.1154,America Movil Submarine Cable System-1 (AMX-1),1.867,0.0718,None,0.0,0.0,0.0718,9,AS1299->AS20144,10,0.3846,AS64126->AS20144,8,0.3077,0.0769,-0.3128,América Móvil (Claro),3.0,0.1154,None,0.0,0.0,0.1154,0.0436,0,3,0
EE,L-Root,weighted,all,full,79,9,0.1139,Baltic Sea Submarine Cable,5.1832,0.0656,Sweden-Estonia (EE-S 1),4.6037,0.0583,0.0073,21,AS6697->AS20144,30,0.3797,AS9002->AS6697,26,0.3291,0.0506,-0.3141,CITIC Telecom International,4.0713,0.0515,Arelion,3.9287,0.0497,0.0018,-0.0141,0,5,4
JP,L-Root,weighted,all,full,541,61,0.1128,APCN-2,20.9184,0.0387,Asia Pacific Gateway (APG),20.2264,0.0374,0.0013,91,AS2914->AS20144,124,0.2292,AS6939->AS20144,80,0.1479,0.0813,-0.1905,NTT,34.152,0.0631,Softbank,26.8765,0.0497,0.0134,0.0245,0,1,60
GT,I-Root,weighted,all,full,18,2,0.1111,South America-1 (SAm-1),1.729,0.0961,South Pacific Cable System (SPCS)/Mistral,1.729,0.0961,0.0,1,AS12956->AS19422,4,0.2222,None,0,0.0,0.2222,-0.1262,Telxius,1.4286,0.0794,América Móvil (Claro),0.7143,0.0397,0.0397,-0.0167,0,0,2
GT,D-Root,weighted,all,full,18,2,0.1111,South America-1 (SAm-1),1.2581,0.0699,None,0.0,0.0,0.0699,4,AS273149->AS10886,6,0.3333,AS23243->AS10886,2,0.1111,0.2222,-0.2634,Telxius,2.0,0.1111,None,0.0,0.0,0.1111,0.0412,0,2,0
GU,F-Root,weighted,all,full,18,2,0.1111,Apricot,1.0124,0.0562,None,0.0,0.0,0.0562,2,AS14593->AS21859,2,0.1111,AS21859->AS14593,1,0.0556,0.0556,-0.0549,Chunghwa Telecom,2.0,0.1111,Google,2.0,0.1111,0.0,0.0549,0,2,0
NZ,I-Root,weighted,all,full,195,21,0.1077,Tasman Ring Network,8.1532,0.0418,Honomoana,6.6208,0.034,0.0079,5,AS61138->AS6939,8,0.041,AS55785->AS6939,2,0.0103,0.0308,0.0008,Bell Canada,7.0,0.0359,Ledcor Industries Inc.,7.0,0.0359,0.0,-0.0059,2,6,13
IL,M-Root,weighted,all,full,56,6,0.1071,Blue,2.8088,0.0502,PEACE Cable,0.7408,0.0132,0.0369,17,AS6939->AS7500,28,0.5,AS12400->AS6939,8,0.1429,0.3571,-0.4498,Sparkle,5.4722,0.0977,Google,5.0,0.0893,0.0084,0.0476,0,5,1
UZ,G-Root,weighted,all,full,28,3,0.1071,Hainan to Hong Kong Express (H2HE),1.2839,0.0459,EAC-C2C,0.7052,0.0252,0.0207,1,AS28910->AS58453,24,0.8571,None,0,0.0,0.8571,-0.8113,China Mobile,2.0,0.0714,Telstra,1.0,0.0357,0.0357,0.0256,0,1,2
CN,B-Root,weighted,all,full,169,18,0.1065,Asia Pacific Gateway (APG),13.3593,0.079,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,11.24,0.0665,0.0125,21,AS4134->AS2914,43,0.2544,AS9808->AS58453,41,0.2426,0.0118,-0.1754,Chunghwa Telecom,9.59,0.0567,China Unicom,9.2498,0.0547,0.002,-0.0223,0,1,17
VE,I-Root,weighted,all,full,85,9,0.1059,South American Crossing (SAC),5.2927,0.0623,South America-1 (SAm-1),4.9225,0.0579,0.0044,21,AS3549->AS12956,8,0.0941,AS12956->AS19422,8,0.0941,0.0,-0.0319,Telxius,4.2857,0.0504,Cirion Technologies,3.7143,0.0437,0.0067,-0.0118,0,1,8
VE,L-Root,weighted,all,full,85,9,0.1059,Malbec,2.7158,0.032,South American Crossing (SAC),1.3381,0.0157,0.0162,28,AS33920->AS20144,20,0.2353,AS2018->AS20144,20,0.2353,0.0,-0.2033,Meta,5.0,0.0588,V.tal,5.0,0.0588,0.0,0.0269,0,7,2
TW,H-Root,weighted,all,full,142,15,0.1056,APCN-2,7.2715,0.0512,Trans-Pacific Express (TPE) Cable System,6.6711,0.047,0.0042,23,AS3491->AS1508,65,0.4577,AS3462->AS3491,25,0.1761,0.2817,-0.4065,Chunghwa Telecom,13.5031,0.0951,NTT,13.2798,0.0935,0.0016,0.0439,0,1,14
AZ,G-Root,weighted,all,full,19,2,0.1053,BCS North - Phase 1,1.3388,0.0705,Baltic Sea Submarine Cable,1.2385,0.0652,0.0053,6,AS1299->AS3356,8,0.4211,AS196925->AS3356,4,0.2105,0.2105,-0.3506,Arelion,0.7384,0.0389,Eastern Light,0.7299,0.0384,0.0004,-0.0316,0,0,2
IL,K-Root,weighted,all,full,57,6,0.1053,Blue,3.2699,0.0574,None,0.0,0.0,0.0574,14,AS12400->AS25152,22,0.386,AS20965->AS513,8,0.1404,0.2456,-0.3286,Google,6.0,0.1053,Sparkle,6.0,0.1053,0.0,0.0479,0,6,0
TW,M-Root,weighted,all,full,143,15,0.1049,Japan-Guam-Australia South (JGA-S),8.8643,0.062,Hawaiki Nui 1,8.7389,0.0611,0.0009,26,AS3462->AS7500,49,0.3427,AS6939->AS7500,38,0.2657,0.0769,-0.2807,Australia’s Academic and Research Network (AARNET),7.0499,0.0493,Google,7.0499,0.0493,0.0,-0.0127,0,0,15
SE,M-Root,weighted,all,full,449,47,0.1047,PEACE Cable,30.068,0.067,SeaMeWe-4,30.068,0.067,0.0,50,AS6939->AS7500,257,0.5724,AS12552->AS6939,89,0.1982,0.3742,-0.5054,Bangladesh Submarine Cable Company Limited (BSCCL),31.6521,0.0705,Orange,31.6521,0.0705,0.0,0.0035,1,1,45
AE,G-Root,weighted,all,full,48,5,0.1042,APCN-2,2.7669,0.0576,Asia United Gateway East (AUG East),2.6162,0.0545,0.0031,10,AS5384->AS3356,13,0.2708,AS15802->AS3356,9,0.1875,0.0833,-0.2132,Chunghwa Telecom,2.6521,0.0553,Telekom Malaysia,2.4537,0.0511,0.0041,-0.0024,0,1,4
PH,K-Root,weighted,all,full,318,33,0.1038,APCN-2,15.0634,0.0474,Asia Direct Cable (ADC),14.9314,0.047,0.0004,39,AS9299->AS25152,68,0.2138,AS6939->AS25152,26,0.0818,0.1321,-0.1665,Singtel,29.4522,0.0926,China Telecom,29.366,0.0923,0.0003,0.0452,0,7,26
ZA,M-Root,weighted,all,full,241,25,0.1037,2Africa,16.921,0.0702,Africa Coast to Europe (ACE),16.921,0.0702,0.0,38,AS6939->AS7500,132,0.5477,AS37468->AS7500,26,0.1079,0.4398,-0.4775,Orange,17.0331,0.0707,Bayobab,13.8667,0.0575,0.0131,0.0005,0,0,25
BR,B-Root,weighted,all,full,177,18,0.1017,South America-1 (SAm-1),10.1306,0.0572,America Movil Submarine Cable System-1 (AMX-1),2.1042,0.0119,0.0453,9,AS3549->AS3356,9,0.0508,AS53108->AS174,2,0.0113,0.0395,0.0064,Telxius,16.1964,0.0915,América Móvil (Claro),1.2665,0.0072,0.0843,0.0343,0,16,2
