landing_region_id,landing_region_label,landing_station_count,region_diameter_km,configured_maximum_diameter_km,diameter_within_configured_maximum,configured_radius_km,diameter_within_configured_radius,region_assignment_methods,landing_station_ids
landing_region_89170e77967a,"Gan, Maldives",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gan-maldives""]"
landing_region_8994049bb34d,"Umeå, Sweden",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ume-sweden""]"
landing_region_89d6ddf34eaf,"Palma, Spain",2,13.53692779945149,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""palma-spain"", ""santa-ponsa-spain""]"
landing_region_8a15c1b652c0,"Trondheim, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""trondheim-norway""]"
landing_region_8a1cb5eb65f0,"Seydisfjordur, Iceland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""seydisfjordur-iceland""]"
landing_region_8a2969f79403,"Kuroshima, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kuroshima-japan""]"
landing_region_8a477e5006e9,"Terra Santa, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""terra-santa-brazil""]"
landing_region_8aaa888a1258,"Joetsu, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""joetsu-japan""]"
landing_region_8ad3a5dea54d,"Waingapu, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""waingapu-indonesia""]"
landing_region_8ae183e07181,"Kuching, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kuching-malaysia""]"
landing_region_8ae1d67a602e,"Aguni, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aguni-japan""]"
landing_region_8afa8229a8fd,"Cotonou, Benin",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cotonou-benin""]"
landing_region_8b0192edc1d4,"Savusavu, Fiji",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""savusavu-fiji""]"
landing_region_8b29527e771d,"Kokhanok, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kokhanok-ak-united-states""]"
landing_region_8b491b116ff9,"Neom, Saudi Arabia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""neom-saudi-arabia""]"
landing_region_8b987b6ccb11,"Mykonos, Greece",3,21.37081132332593,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""agios-sostis-greece"", ""kalafati-greece"", ""mykonos-greece""]"
landing_region_8ba38d270fd1,"Udo, South Korea",2,8.296276563704973,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""goseong-ri-south-korea"", ""udo-south-korea""]"
landing_region_8bc10e2d3501,"Portpatrick, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""portpatrick-united-kingdom""]"
landing_region_8c061b2d207f,"Cabo Espiritu Santo, Argentina",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cabo-espiritu-santo-argentina""]"
landing_region_8c0e5886c6bc,"Valparaíso, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""valparaso-chile""]"
landing_region_8c10c382bde6,"Kingscote, SA, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kingscote-sa-australia""]"
landing_region_8c3f581febe6,"Nikiski, AK, United States",2,15.323587016845796,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kenai-ak-united-states"", ""nikiski-ak-united-states""]"
landing_region_8c5c64216a2e,"Kaweni, Mayotte",2,8.220829308329836,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kaweni-mayotte"", ""mamoudzou-mayotte""]"
landing_region_8c6fd095a409,"Port Vila, Vanuatu",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-vila-vanuatu""]"
landing_region_8c8eca82b223,"Markgrafenheide, Germany",2,12.560195573543146,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""markgrafenheide-germany"", ""rostock-germany""]"
landing_region_8cbca8b0dc94,"Sendai, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sendai-japan""]"
landing_region_8d528e077d6e,"Kahe Point, HI, United States",5,22.13844867153015,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""barbers-point-hi-united-states"", ""kahe-point-hi-united-states"", ""kapolei-hi-united-states"", ""ko-olina-hi-united-states"", ""makaha-hi-united-states""]"
landing_region_8d8359e240da,"Callantsoog, Netherlands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""callantsoog-netherlands""]"
landing_region_8da476d0ce11,"Ustupo, Panama",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ustupo-panama""]"
landing_region_8dbd1cc8e2a0,"Morotai, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""morotai-indonesia""]"
landing_region_8dc97f28b4d0,"Sharjah, United Arab Emirates",2,12.491989015124817,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dubai-united-arab-emirates"", ""sharjah-united-arab-emirates""]"
landing_region_8e0e7cc2b4f9,"Mtwara, Tanzania",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mtwara-tanzania""]"
landing_region_8e1ea8b4a9bb,"Moura, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""moura-brazil""]"
landing_region_8e7917fa5d03,"Masohi, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""masohi-indonesia""]"
landing_region_8eb611963dd1,"Barcelona, Spain",2,16.66476545125651,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""barcelona-spain"", ""gav-spain""]"
landing_region_8eb6b32d9fb6,"Sir Abu Nu'Ayr Island, United Arab Emirates",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sir-abu-nuayr-island-united-arab-emirates""]"
landing_region_8eebb9f0ec75,"Toucheng, Taiwan",2,22.788174172644112,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""toucheng-taiwan"", ""wujie-taiwan""]"
landing_region_8f169b32edb3,"Sal Rei, Cape Verde",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sal-rei-cape-verde""]"
landing_region_8f80cbe94e99,"Branahuie Bay, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""branahuie-bay-united-kingdom""]"
landing_region_8fe5225c8e53,"Porto Novo, Cape Verde",2,21.770080590429643,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""porto-novo-cape-verde"", ""sao-pedro-cape-verde""]"
landing_region_8fecb7d43c5f,"Myrtle Beach, SC, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""myrtle-beach-sc-united-states""]"
landing_region_8fee15801155,"Mumong, Brunei",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mumong-brunei""]"
landing_region_904955a5f72e,"Nedonna Beach, OR, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nedonna-beach-or-united-states""]"
landing_region_90863afce1d0,"Mancora, Peru",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mancora-peru""]"
landing_region_914640ec5e31,"Victoria, Seychelles",2,5.8342725492269905,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""carana-seychelles"", ""victoria-seychelles""]"
landing_region_91a2b554a2eb,"Ponza, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ponza-italy""]"
landing_region_91abaebc2e8a,"Manokwari, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""manokwari-indonesia""]"
landing_region_91e9ffa1caa2,"Gold River, BC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gold-river-bc-canada""]"
landing_region_92e5c2348a62,"Feolin Ferry, United Kingdom",4,24.453264966369602,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""craighouse-united-kingdom"", ""feolin-ferry-united-kingdom"", ""lagavulin-united-kingdom"", ""port-askaig-united-kingdom""]"
landing_region_9329cea6236f,"Maiquetia, Venezuela",4,16.595404460507442,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""camuri-venezuela"", ""la-guaira-venezuela"", ""maiquetia-venezuela"", ""puerto-viejo-venezuela""]"
landing_region_936d9ad2fec4,"Melilla, Spain",2,13.602187224716456,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""melilla-spain"", ""nador-morocco""]"
landing_region_938800aee7c0,"Boa Vista, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""boa-vista-brazil""]"
landing_region_939a819d8fce,"Hao, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hao-french-polynesia""]"
landing_region_9430e1a9028b,"Changi North, Singapore",3,2.5694516236292255,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""changi-north-singapore"", ""changi-singapore"", ""changi-south-singapore""]"
landing_region_946d8574d05e,"Hulhumale, Maldives",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hulhumale-maldives""]"
landing_region_946e41198b8f,"Corralejo, Canary Islands, Spain",2,25.812558614384166,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""corralejo-canary-islands-spain"", ""puerto-del-rosario-canary-islands-spain""]"
landing_region_94a62b056749,"Kamorta, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kamorta-india""]"
landing_region_94ee326d0fa7,"Valdez, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""valdez-ak-united-states""]"
landing_region_94fe61014b45,"San Pedro de la Paz, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""san-pedro-de-la-paz-chile""]"
landing_region_95097cb3ef8d,"Candikusuma, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""candikusuma-indonesia""]"
landing_region_9546d3a67a02,"Bushehr, Iran",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bushehr-iran""]"
landing_region_954e400a9d0c,"Olonkinbyen, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""olonkinbyen-norway""]"
landing_region_95b8136eeedb,"Port Alsworth, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-alsworth-ak-united-states""]"
landing_region_9627e352d77a,"BP Clair Ridge, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bp-clair-ridge-united-kingdom""]"
landing_region_967191b236a1,"Kep. Aru, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kep-aru-indonesia""]"
landing_region_96c8af86ae6a,"Lombok, Indonesia",3,11.838344881905416,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lombok-indonesia"", ""mataram-indonesia"", ""senggigi-indonesia""]"
landing_region_970490748e76,"Mentigi, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mentigi-indonesia""]"
landing_region_97160ba3e026,"Manihi, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""manihi-french-polynesia""]"
landing_region_972c8f2aa14e,"Biak, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""biak-indonesia""]"
landing_region_975f9b27c036,"Lecanvey, Ireland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lecanvey-ireland""]"
landing_region_97ae8e9c1872,"Ilhéus, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ilhus-brazil""]"
landing_region_97b76fe2d43c,"Banana Bay, Virgin Islands (U.S.)",7,16.485737990610836,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""banana-bay-virgin-islands-u-s-"", ""brewers-bay-virgin-islands-u-s-"", ""flamingo-bay-virgin-islands-u-s-"", ""great-bay-virgin-islands-u-s-"", ""little-saint-james-virgin-islands-u-s-"", ""magens-bay-vi-united-states"", ""vila-olga-virgin-islands-u-s-""]"
landing_region_97c687b52d2b,"Porthcressa Beach, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""porthcressa-beach-united-kingdom""]"
landing_region_97dfb93e97ca,"Uturoa, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""uturoa-french-polynesia""]"
landing_region_980d680af798,"Benton Harbor, MI, United States",2,3.7831168776476436,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""benton-harbor-mi-united-states"", ""st-joseph-mi-united-states""]"
landing_region_982704d77ca6,"Quinhagak, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""quinhagak-ak-united-states""]"
landing_region_9843442dc354,"Ola, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ola-russia""]"
landing_region_986a7a2c95de,"Claveria, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""claveria-philippines""]"
landing_region_989710ebafd8,"Porto Rafti, Greece",2,20.04104982159995,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lavrio-greece"", ""porto-rafti-greece""]"
landing_region_98e7e129c25d,"Fighting Bay, New Zealand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fighting-bay-new-zealand""]"
landing_region_998dc3bc3c48,"Mijo-myeon, South Korea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mijo-myeon-south-korea""]"
landing_region_99a23d67f1df,"São Paulo de Olivença, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""so-paulo-de-olivena-brazil""]"
landing_region_99a747248ab4,"Douala, Cameroon",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""douala-cameroon""]"
landing_region_9a417b8fbaa2,"Baa, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baa-indonesia""]"
landing_region_9a4c0e16a730,"Chabahar, Iran",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chabahar-iran""]"
landing_region_9a5e1bfdc864,"Darwin, NT, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""darwin-nt-australia""]"
landing_region_9a6e2a575c79,"Ballesteros, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ballesteros-philippines""]"
landing_region_9a97a049a910,"Totness, Suriname",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""totness-suriname""]"
landing_region_9ad7f828534c,"Manicoré, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""manicor-brazil""]"
landing_region_9b6773a34766,"Umag, Croatia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""umag-croatia""]"
landing_region_9b6ce68f03d1,"Kumejima, Japan",2,2.8282324428470735,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kumejima-japan"", ""nakadomari-japan""]"
landing_region_9b6f37ca4854,"Kyuquot, BC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kyuquot-bc-canada""]"
landing_region_9b9e6cf07e25,"Quellon, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""quellon-chile""]"
landing_region_9be178401ed6,"Oxwich Bay, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""oxwich-bay-united-kingdom""]"
landing_region_9c2e3bcd3301,"Osterby, Denmark",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""osterby-denmark""]"
landing_region_9c356a93ed34,"Qualicum Beach, BC, Canada",2,6.357295613231525,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""french-creek-bc-canada"", ""qualicum-beach-bc-canada""]"
landing_region_9c81bec80c8e,"Toamasina, Madagascar",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""toamasina-madagascar""]"
landing_region_9d5009d65552,"Dakar, Senegal",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dakar-senegal""]"
landing_region_9d80cfccd346,"Tabwakea, Kiribati",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tabwakea-kiribati""]"
landing_region_9d81852a5697,"Pankalan, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pankalan-indonesia""]"
landing_region_9dce881171eb,"Majuro, Marshall Islands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""majuro-marshall-islands""]"
landing_region_9df19f20b798,"Bunkum Bay, Montserrat",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bunkum-bay-montserrat""]"
landing_region_9e174572651b,"Aogashima, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aogashima-japan""]"
landing_region_9e23da50dbe5,"Colón, Panama",3,18.989395706902336,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""coln-panama"", ""cristbal-panama"", ""maria-chiquita-panama""]"
landing_region_9e2ae58b14d4,"Marina di Ragusa, Italy",2,27.634377683061057,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""marina-di-ragusa-italy"", ""pozzallo-italy""]"
landing_region_9e2ecc9be238,"Punta Arenas, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""punta-arenas-chile""]"
landing_region_9e3a5ff856b9,"Balluta Bay, Malta",7,21.9504592602497,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bahar-ic-caghaq-malta"", ""balluta-bay-malta"", ""golden-bay-malta"", ""mellieha-malta"", ""mgarr-ix-xini-malta"", ""st-georges-bay-malta"", ""st-pauls-bay-malta""]"
landing_region_9e5944555a8a,"Tom Island, BC, Canada",2,26.66311550071934,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hartley-bay-bc-canada"", ""tom-island-bc-canada""]"
landing_region_9e8379ac0f8d,"Dikson, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dikson-russia""]"
landing_region_9ec569b635d8,"Sovetskaya Gavan, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sovetskaya-gavan-russia""]"
landing_region_9efad206c412,"Bodø, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bod-norway""]"
landing_region_9efd105221f3,"Nevelsk, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nevelsk-russia""]"
landing_region_9f0445306e12,"Egersund, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""egersund-norway""]"
landing_region_9fb68e69fd76,"Gedser, Denmark",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gedser-denmark""]"
landing_region_9fdababf472f,"Crooked Island, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""crooked-island-bahamas""]"
landing_region_9fde3c7a8817,"San Pedro, Belize",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""san-pedro-belize""]"
landing_region_a003780589d0,"Chichijima, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chichijima-japan""]"
landing_region_a00a57dcba0a,"Uglegorsk, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""uglegorsk-russia""]"
landing_region_a06236c8ca1e,"Tanna, Vanuatu",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tanna-vanuatu""]"
landing_region_a0901924defe,"Santa Marta, Colombia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""santa-marta-colombia""]"
landing_region_a096883e3a96,"Jeddah, Saudi Arabia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""jeddah-saudi-arabia""]"
landing_region_a09a1e953122,"Yeroskipos, Cyprus",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yeroskipos-cyprus""]"
landing_region_a0b09c726307,"Papenoo, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""papenoo-french-polynesia""]"
landing_region_a0bc6376e75d,"Mangawhai, New Zealand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mangawhai-new-zealand""]"
landing_region_a12ab401512f,"Tanjung Selor, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tanjung-selor-indonesia""]"
landing_region_a13562362d3c,"Rota, Northern Mariana Islands",2,8.458579444017218,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rota-northern-mariana-islands"", ""sasanlagu-northern-mariana-islands""]"
